Index,category,sub_category,brand,sale_price,market_price
403,Snacks & Branded Foods,Breakfast Cereals,Soulfull,169,169
404,"Bakery, Cakes & Dairy",Dairy,Jersey,30,30
405,Baby Care,Baby Bath & Hygiene,Mee Mee,194.65,229
406,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,149,269
407,Gourmet & World Food,"Sauces, Spreads & Dips",D-Alive,599,599
408,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nourish You,225,225
409,Beauty & Hygiene,Skin Care,Himalaya,76.5,85
410,Snacks & Branded Foods,Ready To Cook & Eat,Graminway,150,150
411,Beauty & Hygiene,Skin Care,Glamveda,328,410
412,"Kitchen, Garden & Pets",Pet Food & Accessories,Wahl,850,850
413,"Kitchen, Garden & Pets",Storage & Accessories,Asian,280,280
414,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Flat Tummies,100,100
415,"Foodgrains, Oil & Masala",Masalas & Spices,bb Popular,58,80
416,Beauty & Hygiene,Skin Care,Fuschia,405,450
417,Gourmet & World Food,Chocolates & Biscuits,Lindberg,587.1,698
418,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,219,289
419,"Kitchen, Garden & Pets",Steel Utensils,BB Home,199,289
420,Gourmet & World Food,Dairy & Cheese,RRO DAIRY,325,325
421,Beauty & Hygiene,Men's Grooming,Beardo,308,350
422,"Kitchen, Garden & Pets",Storage & Accessories,DP,319,499
423,"Kitchen, Garden & Pets",Kitchen Accessories,BB Home,99,149
424,Cleaning & Household,Fresheners & Repellents,Odomos,76.5,90
425,"Bakery, Cakes & Dairy",Dairy,Happy Milk,586.5,690
426,Beauty & Hygiene,Health & Medicine,Bixa Botanical,245,245
427,Gourmet & World Food,Chocolates & Biscuits,Hup Seng,55,55
428,Baby Care,Baby Bath & Hygiene,Mee Mee,199,199
429,"Foodgrains, Oil & Masala",Masalas & Spices,Spice Liquid,145,145
430,Cleaning & Household,Detergents & Dishwash,Surf Excel,98,98
431,Beauty & Hygiene,Skin Care,Loreal Paris,570,570
432,Snacks & Branded Foods,Ready To Cook & Eat,Shareat,160,160
433,"Bakery, Cakes & Dairy",Dairy,Nandini,73.26,80
434,Gourmet & World Food,Chocolates & Biscuits,Gastone Lago,349,349
435,Gourmet & World Food,"Sauces, Spreads & Dips",bb Combo,878.3,1594
436,Beauty & Hygiene,Hair Care,Vlcc,60,60
437,Cleaning & Household,Fresheners & Repellents,Soulflower,1250,1250
438,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Zorabian,170,170
439,Beauty & Hygiene,Feminine Hygiene,Niine,31.5,35
440,"Kitchen, Garden & Pets",Storage & Accessories,Mahaware,129,149
441,Cleaning & Household,Detergents & Dishwash,bb Combo,107,120
442,Cleaning & Household,Party & Festive Needs,B Vishal,28,29
443,Gourmet & World Food,"Sauces, Spreads & Dips",Prasukh,135,150
444,Beauty & Hygiene,Health & Medicine,Bodyguard,453.7,698
445,Beauty & Hygiene,Bath & Hand Wash,Continent Spice Khadi,650,650
446,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",DevBhumi,475,475
447,Cleaning & Household,Stationery,Sterling,116,199
448,Beauty & Hygiene,Skin Care,Just Herbs,625,625
449,"Kitchen, Garden & Pets",Appliances & Electricals,Nippo,99,150
450,Beauty & Hygiene,Fragrances & Deos,Red Hunt,159.2,199
451,Beauty & Hygiene,Skin Care,Mom & World,379,399
452,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Delight Nuts,225,225
453,Beauty & Hygiene,Skin Care,Nivea,140,175
454,Fruits & Vegetables,Herbs & Seasonings,Fresho,6,7.5
455,Beauty & Hygiene,Skin Care,Mirabelle,83.85,129
456,"Bakery, Cakes & Dairy",Dairy,Go ,249,380
457,"Kitchen, Garden & Pets",Pet Food & Accessories,Animology,850,850
458,Gourmet & World Food,Oils & Vinegar,BORGES,1384.01,2849
459,Gourmet & World Food,Drinks & Beverages,Hatti Kaapi,50,50
460,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,23,28.75
461,Beauty & Hygiene,Feminine Hygiene,Yoni,370,370
462,"Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,2042.5,2150
463,"Kitchen, Garden & Pets",Cookware & Non Stick,Le Kaviraj,399,699
464,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dr. Oetker,199,199
465,"Bakery, Cakes & Dairy",Cakes & Pastries,BHealthy,329,329
466,Baby Care,Diapers & Wipes,Mamypoko,99,99
467,"Bakery, Cakes & Dairy",Dairy,Amul,180,200
468,Beauty & Hygiene,Hair Care,Jiva Ayurveda,120,120
469,Beauty & Hygiene,Skin Care,Jergens,296.1,329
470,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,478,600
471,Beauty & Hygiene,Skin Care,INATUR ,805,1150
472,"Foodgrains, Oil & Masala",Organic Staples,Turn Organic ,52,52
473,Beauty & Hygiene,Bath & Hand Wash,Savlon,69,69
474,"Bakery, Cakes & Dairy",Cakes & Pastries,The Baker's Dozen,135,135
475,Cleaning & Household,"Disposables, Garbage Bag",Godya,60,60
476,"Kitchen, Garden & Pets",Crockery & Cutlery,Rslee,349,349
477,Beauty & Hygiene,Fragrances & Deos,Maryaj,834.5,1669
478,Cleaning & Household,Stationery,Classmate,46,50
479,Beauty & Hygiene,Hair Care,Garnier Men,37.05,39
480,"Foodgrains, Oil & Masala",Masalas & Spices,Salonik,399,399
481,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,70,70
482,Cleaning & Household,Bins & Bathroom Ware,Cello,273,273
483,Beauty & Hygiene,Skin Care,Kaya Clinic,125,125
484,Cleaning & Household,Detergents & Dishwash,Vim,273.01,399
485,Beverages,Tea,Sprig Tea,170.05,179
486,Gourmet & World Food,Chocolates & Biscuits,Toblerone,249,249
487,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Earthon,185,185
488,Gourmet & World Food,"Sauces, Spreads & Dips",Dana,280,280
489,Beauty & Hygiene,Skin Care,Charmis,149.4,180
490,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Epigamia ,254.88,360
491,Beauty & Hygiene,Men's Grooming,HE,190,190
492,Beauty & Hygiene,Hair Care,StBotanica,699,699
493,Beauty & Hygiene,Fragrances & Deos,Dkny,2975,3500
494,Gourmet & World Food,Tinned & Processed Food,Hugo Reitzel ,497.25,585
495,Beauty & Hygiene,Skin Care,Lakme,287,410
496,Cleaning & Household,Bins & Bathroom Ware,Flair,249,415
497,Beauty & Hygiene,Hair Care,TRESemme,498.75,525
498,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,130,130
499,Cleaning & Household,Detergents & Dishwash,Softouch,183.12,218
500,Beauty & Hygiene,Skin Care,Astaberry,212.5,250
501,Beverages,Tea,Golden Tips,130,130
502,"Bakery, Cakes & Dairy",Dairy,Amul,179,199
503,Cleaning & Household,Pooja Needs,Frestol,389,699
504,Snacks & Branded Foods,Breakfast Cereals,Bagrrys,280,330
505,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,600,600
506,Beverages,"Health Drink, Supplement",Bournvita,360,410
507,Gourmet & World Food,"Pasta, Soup & Noodles",BORGES,117,250
508,Gourmet & World Food,"Sauces, Spreads & Dips",Tai Hua,247.5,275
509,Gourmet & World Food,Cooking & Baking Needs,Serapheena,211.65,249
510,Beauty & Hygiene,Skin Care,Aloe Veda,270,300
511,Cleaning & Household,Stationery,Ravi,149,152
512,Gourmet & World Food,Oils & Vinegar,Health 1st,115,115
513,Beverages,Fruit Juices & Drinks,B Natural,104.5,110
514,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Anandam,154,200
515,Gourmet & World Food,Cooking & Baking Needs,Delishh,149,149
516,Cleaning & Household,Stationery,Apsara,40,40
517,Gourmet & World Food,Oils & Vinegar,Organic Origins,465,465
518,"Kitchen, Garden & Pets",Steel Utensils,Aagam,249,480
519,Cleaning & Household,All Purpose Cleaners,Dylon ,329,329
520,Beauty & Hygiene,Hair Care,Nihar,46.75,55
521,Beauty & Hygiene,Skin Care,Himalaya,120,150
522,Beauty & Hygiene,Skin Care,Moti's,300,300
523,Beauty & Hygiene,Skin Care,Himalaya Wellness,49.5,55
524,Snacks & Branded Foods,Chocolates & Candies,Nestle ,55,55
525,"Kitchen, Garden & Pets",Kitchen Accessories,Cook4U,169,169
526,Gourmet & World Food,Chocolates & Biscuits,Meiji ,80,80
527,Snacks & Branded Foods,Chocolates & Candies,Fabelle,32,40
528,Beauty & Hygiene,Health & Medicine,ORGANIC INDIA,225,225
529,Beauty & Hygiene,Men's Grooming,Qraa Men,360,360
530,Beauty & Hygiene,Health & Medicine,Dr. Morepen,70.5,75
531,Gourmet & World Food,"Sauces, Spreads & Dips",Remia,325,325
532,Gourmet & World Food,Cooking & Baking Needs,Serapheena,67.15,79
533,Beauty & Hygiene,Health & Medicine,Bella,433,516
534,Beauty & Hygiene,Oral Care,Pepsodent,65,65
535,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,65,65
536,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Himalayan Natives,165,220
537,Beauty & Hygiene,Skin Care,Natures Essence,65,65
538,Beauty & Hygiene,Skin Care,Vaseline,243.75,375
539,Beauty & Hygiene,Oral Care,Colgate,120,120
540,Cleaning & Household,"Mops, Brushes & Scrubs",Scotch brite,55,55
541,Beauty & Hygiene,Fragrances & Deos,Beverly Hills Polo Club,664.3,949
542,"Bakery, Cakes & Dairy",Breads & Buns,Fresho,65,68
543,Baby Care,Baby Bath & Hygiene,Himalaya,264,264
544,Gourmet & World Food,Dairy & Cheese,RRO DAIRY,295,295
545,Beauty & Hygiene,Bath & Hand Wash,Nyassa,750,750
546,Beauty & Hygiene,Fragrances & Deos,Ajmal,1005,1500
547,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,80,99
548,Snacks & Branded Foods,Snacks & Namkeen,McCain,49,49
549,Snacks & Branded Foods,Biscuits & Cookies,Orion,120,150
550,Beauty & Hygiene,Fragrances & Deos,Remy Marquis,475,500
551,Gourmet & World Food,Cooking & Baking Needs,Fine Decor,195,195
552,Snacks & Branded Foods,Biscuits & Cookies,Parle,5,5
553,"Kitchen, Garden & Pets",Crockery & Cutlery,Sanjeev Kapoor,445,445
554,Beauty & Hygiene,Hair Care,Godrej Expert,102,120
555,Cleaning & Household,All Purpose Cleaners,Wc Net,285,285
556,"Eggs, Meat & Fish",Fish & Seafood,Fresho,155,299
557,Gourmet & World Food,"Sauces, Spreads & Dips",The Gourmet Jar,199.2,249
558,"Kitchen, Garden & Pets",Appliances & Electricals,Philips,1399,1765
559,Beauty & Hygiene,Bath & Hand Wash,Savlon,132,150
560,"Kitchen, Garden & Pets",Crockery & Cutlery,Lyra,680,680
561,Cleaning & Household,Fresheners & Repellents,Catche,450,450
562,Gourmet & World Food,"Sauces, Spreads & Dips",Bhuira,249,249
563,Fruits & Vegetables,Fresh Vegetables,Fresho,25,31.25
564,Snacks & Branded Foods,Frozen Veggies & Snacks,GOELD,75,150
565,Snacks & Branded Foods,Ready To Cook & Eat,Ask Foods,50,50
566,Gourmet & World Food,Drinks & Beverages,Care,240,240
567,Beauty & Hygiene,Skin Care,Glow & Lovely,95.04,99
568,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,286.7,500
569,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Licious,39,39
570,Beauty & Hygiene,Skin Care,Khadi Natural,356.25,375
571,"Kitchen, Garden & Pets",Steel Utensils,NanoNine,299,441
572,Beauty & Hygiene,Skin Care,It's Skin,855,950
573,Snacks & Branded Foods,Snacks & Namkeen,Tasties,65,70
574,Beauty & Hygiene,Skin Care,INATUR ,252,420
575,Snacks & Branded Foods,Biscuits & Cookies,Amul,10,10
576,Gourmet & World Food,Dairy & Cheese,Kodai Cheese,280,280
577,Gourmet & World Food,Chocolates & Biscuits,IMPACT,120,120
578,Gourmet & World Food,Bakery Snacks,Epigamia ,171,180
579,Baby Care,Diapers & Wipes,Himalaya,140,140
580,"Kitchen, Garden & Pets",Storage & Accessories,Command,179,199
581,Beauty & Hygiene,Oral Care,Colgate,79.2,99
582,Gourmet & World Food,Cooking & Baking Needs,Vizyon,171,180
583,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dezire,105,105
584,Beauty & Hygiene,Health & Medicine,Tiger Balm,70,70
585,"Bakery, Cakes & Dairy",Dairy,Amul,90,100
586,Cleaning & Household,All Purpose Cleaners,Nimwash,161.5,190
587,"Foodgrains, Oil & Masala",Dals & Pulses,bb Combo,152,195
588,Beauty & Hygiene,Hair Care,Revlon,413.25,435
589,Beauty & Hygiene,Hair Care,Panache,39.2,49
590,Snacks & Branded Foods,Snacks & Namkeen,Laxminarayan,180,180
591,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Bambino,89.1,99
592,"Foodgrains, Oil & Masala",Organic Staples,Eco Fresh,620,620
593,Snacks & Branded Foods,Pickles & Chutney,Priya,90,90
594,"Bakery, Cakes & Dairy",Dairy,Amul,56.43,57
595,Snacks & Branded Foods,Biscuits & Cookies,Britannia,100,100
596,Cleaning & Household,Detergents & Dishwash,Vim,52,52
597,Beauty & Hygiene,Bath & Hand Wash,BB Home,175,249
598,Beauty & Hygiene,Hair Care,Kama Ayurveda,725,725
599,Gourmet & World Food,Chocolates & Biscuits,Snickers,180,199
600,Beauty & Hygiene,Skin Care,Vegetal,220,220
601,Beauty & Hygiene,Health & Medicine,SIDDHAYU,175,175
602,Beauty & Hygiene,Skin Care,Aroma Magic ,276.5,395
603,"Kitchen, Garden & Pets",Storage & Accessories,Borosil,779,845
604,"Foodgrains, Oil & Masala",Edible Oils & Ghee,mother dairy,500,500
605,"Bakery, Cakes & Dairy",Dairy,Heritage,47,50
606,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599
607,Beauty & Hygiene,Health & Medicine,Friends,903,1050
608,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,1599,1599
609,Snacks & Branded Foods,Ready To Cook & Eat,MTR,99,99
610,Beauty & Hygiene,Skin Care,Lakme,749.25,999
611,Baby Care,Diapers & Wipes,Huggies,200.2,220
612,Beverages,Coffee,Riseup,100,100
613,Cleaning & Household,All Purpose Cleaners,Veggie Clean,104.3,149
614,"Kitchen, Garden & Pets",Steel Utensils,Tedemei,300,300
615,"Bakery, Cakes & Dairy",Bakery Snacks,Fresho Signature,59,59
616,Gourmet & World Food,Cooking & Baking Needs,Real Thai,199,199
617,"Bakery, Cakes & Dairy",Dairy,Go ,95,135
618,"Bakery, Cakes & Dairy",Dairy,mother dairy,23.75,25
619,Gourmet & World Food,"Sauces, Spreads & Dips",Sugarless Bliss,270,270
620,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,219,249
621,Cleaning & Household,Stationery,Classmate,47,50
622,"Kitchen, Garden & Pets",Storage & Accessories,Nayasa,119,145
623,Beauty & Hygiene,Health & Medicine,Bixa Botanical,295,295
624,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,132.75,160
625,"Foodgrains, Oil & Masala",Masalas & Spices,Catch,55.25,65
626,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,50,65
627,Beverages,Coffee,Nescafe ,175,175
628,Cleaning & Household,All Purpose Cleaners,Bloo,169,169
629,Cleaning & Household,"Mops, Brushes & Scrubs",Aarika,150,150
630,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Freedom,190,220
631,"Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,1010,1010
632,Cleaning & Household,Fresheners & Repellents,Catche,120,120
633,Beauty & Hygiene,Hair Care,bb Combo,222,249
634,"Foodgrains, Oil & Masala",Organic Staples,Eco Fresh,75,75
635,Beauty & Hygiene,Skin Care,Continent Spice Khadi,175,175
636,"Foodgrains, Oil & Masala",Masalas & Spices,Ching'S Secret,51,60
637,Gourmet & World Food,Drinks & Beverages,Newby,773,773
638,"Bakery, Cakes & Dairy",Cakes & Pastries,The Baker's Dozen,350,350
639,Cleaning & Household,"Disposables, Garbage Bag",Paseo,70,70
640,Gourmet & World Food,Drinks & Beverages,Carl Jung,575,575
641,Cleaning & Household,Bins & Bathroom Ware,Aaniya,40,40
642,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Tasties,150.1,198
643,Snacks & Branded Foods,Breakfast Cereals,Kelloggs,52,60
644,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,102,149
645,Baby Care,Mothers & Maternity,Himalaya,250,250
646,"Bakery, Cakes & Dairy",Cakes & Pastries,Fresho Signature,499,699
647,Cleaning & Household,All Purpose Cleaners,Comfort,450,450
648,Cleaning & Household,Pooja Needs,HAZEL,239,414
649,Snacks & Branded Foods,Chocolates & Candies,Dukes,39,50
650,Gourmet & World Food,Dairy & Cheese,Fresho Signature,514.8,572
651,"Kitchen, Garden & Pets",Crockery & Cutlery,Ocean,697,697
652,Snacks & Branded Foods,Snacks & Namkeen,ACT II,63,70
653,"Kitchen, Garden & Pets",Kitchen Accessories,H&B,119,149
654,"Kitchen, Garden & Pets",Storage & Accessories,Princeware,38,48
655,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",GoodDiet,65,95
656,Gourmet & World Food,Dairy & Cheese,La Cremella,240,240
657,Gourmet & World Food,Drinks & Beverages,Karma Kettle,400,400
658,Gourmet & World Food,Drinks & Beverages,TGL Co.,254.77,349
659,"Kitchen, Garden & Pets",Appliances & Electricals,Syska,90,359
660,Beauty & Hygiene,Health & Medicine,Bella,129,139
661,Gourmet & World Food,Oils & Vinegar,TrueNature,400,400
662,Cleaning & Household,"Mops, Brushes & Scrubs",Magix,450,450
663,Gourmet & World Food,Drinks & Beverages,Fruitoria,89.1,99
664,Cleaning & Household,Stationery,Ravi Agencies,38,38
665,Beauty & Hygiene,Hair Care,Loreal Paris,527,620
666,Snacks & Branded Foods,Frozen Veggies & Snacks,Amul Happy Treats,61.2,68
667,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,145,249
668,Cleaning & Household,Fresheners & Repellents,Odonil ,50,50
669,"Kitchen, Garden & Pets",Bakeware,HAZEL,249,529
670,"Foodgrains, Oil & Masala",Masalas & Spices,HappyChef,79,109
671,Cleaning & Household,All Purpose Cleaners,Harpic,162.16,184
672,Beauty & Hygiene,Health & Medicine,Kapiva Ayurveda,450,500
673,"Foodgrains, Oil & Masala",Masalas & Spices,Merkera,550,550
674,Beauty & Hygiene,Bath & Hand Wash,Santoor,148.5,165
675,Gourmet & World Food,Drinks & Beverages,Fruitoria,84.15,99
676,Beauty & Hygiene,Health & Medicine,Meghdoot,320,320
677,"Kitchen, Garden & Pets",Crockery & Cutlery,BB Home,129,219
678,Gourmet & World Food,"Sauces, Spreads & Dips",Wingreens Farms,99,99
679,"Bakery, Cakes & Dairy",Cakes & Pastries,Elite,30,30
680,"Bakery, Cakes & Dairy",Dairy,Happy Milk,137.7,153
681,"Bakery, Cakes & Dairy",Cakes & Pastries,Britannia,9,10
682,Beauty & Hygiene,Hair Care,Iba,105,150
683,Cleaning & Household,Fresheners & Repellents,Wonder Fresh ,140,140
684,Snacks & Branded Foods,Breakfast Cereals,Health Sutra,55,55
685,Beauty & Hygiene,Hair Care,Dr.Batra'S,292.5,650
686,"Kitchen, Garden & Pets",Storage & Accessories,JOYO,109,204
687,"Kitchen, Garden & Pets",Appliances & Electricals,Eveready,195,210
688,"Kitchen, Garden & Pets",Kitchen Accessories,Elephant ,415,755
689,Beauty & Hygiene,Hair Care,Hairmac,294.5,310
690,Fruits & Vegetables,Cuts & Sprouts,Fresho,52,65
691,Gourmet & World Food,Chocolates & Biscuits,Lindberg,299,399
692,"Kitchen, Garden & Pets",Kitchen Accessories,Ritu,65,87
693,Beauty & Hygiene,Hair Care,Promen,649,649
694,"Bakery, Cakes & Dairy",Gourmet Breads,Britannia,13.35,15
695,Cleaning & Household,Stationery,Ravi Agencies,22,22
696,Cleaning & Household,Bins & Bathroom Ware,Nayasa,215,215
697,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,290,350
698,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Sundrop,325,325
699,"Foodgrains, Oil & Masala",Masalas & Spices,Tata Sampann,63.75,85
700,Cleaning & Household,Bins & Bathroom Ware,Mr. Boss,69,80
701,Gourmet & World Food,Cooking & Baking Needs,Sprig,189.05,199
702,Gourmet & World Food,"Sauces, Spreads & Dips",Organicana,175,175
703,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,27.06,33
704,Gourmet & World Food,Dairy & Cheese,London Dairy,135,135
705,Snacks & Branded Foods,Ready To Cook & Eat,Gits,100,115
706,"Foodgrains, Oil & Masala",Organic Staples,PRISTINE,63.05,65
707,"Foodgrains, Oil & Masala",Dry Fruits,bb Combo,588,995
708,Beauty & Hygiene,Men's Grooming,Qraa Men,299,299
709,Beauty & Hygiene,Skin Care,Garnier,111.75,149
710,Cleaning & Household,Detergents & Dishwash,Exo,57,69
711,Cleaning & Household,"Disposables, Garbage Bag",BB Home,318,390
712,Snacks & Branded Foods,Ready To Cook & Eat,iD Fresho,125.77,150
713,"Kitchen, Garden & Pets",Kitchen Accessories,Elephant ,179,249
714,"Kitchen, Garden & Pets",Storage & Accessories,Laplast,159,399
715,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",The Healthy Cravings Co.,60,60
716,Beauty & Hygiene,Fragrances & Deos,X-MEN,105,210
717,Gourmet & World Food,Chocolates & Biscuits,Toska Chocolates,290,290
718,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,189,220
719,Beauty & Hygiene,Health & Medicine,Oilcure,200,200
720,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,75,75
721,Gourmet & World Food,"Sauces, Spreads & Dips",Blue Dragon,375,375
722,"Kitchen, Garden & Pets",Kitchen Accessories,Ritu,28,49
723,"Kitchen, Garden & Pets",Storage & Accessories,Princeware,39,58
724,"Bakery, Cakes & Dairy",Dairy,Milky Mist,477,520
725,Beverages,Tea,Typhoo,189,210
726,Beauty & Hygiene,Fragrances & Deos,Aigner,1445,1700
727,Fruits & Vegetables,Fresh Fruits,Fresho,64,80
728,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Indira's,140,140
729,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,243,272
730,Snacks & Branded Foods,Pickles & Chutney,Mother's Recipe,119,149
731,Cleaning & Household,All Purpose Cleaners,ELBOW GREASE,299,299
732,Beauty & Hygiene,Bath & Hand Wash,Lux,55,55
733,Beverages,Tea,Twinings,299,299
734,"Kitchen, Garden & Pets",Crockery & Cutlery,Servewell,1959,2795
735,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,196,200
736,Beauty & Hygiene,Fragrances & Deos,Engage,225.01,500
737,"Kitchen, Garden & Pets",Storage & Accessories,SKI,299,299
738,"Foodgrains, Oil & Masala",Masalas & Spices,Catch,30,30
739,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,27.72,50
740,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mantra,70,70
741,Cleaning & Household,All Purpose Cleaners,Nature Protect,105,105
742,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",All That Dips,160,200
743,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,335,475
744,"Foodgrains, Oil & Masala",Masalas & Spices,HappyChef,79,109
745,Beverages,Energy & Soft Drinks,Gatorade,50,50
746,"Bakery, Cakes & Dairy",Dairy,Milky Mist,209,238
747,Snacks & Branded Foods,Breakfast Cereals,NUTRIWISH,400,400
748,Cleaning & Household,"Disposables, Garbage Bag",BB Home,119,130
749,Snacks & Branded Foods,Ready To Cook & Eat,MTR,120,120
750,Beauty & Hygiene,Men's Grooming,Confetti London,570,600
