index,category,sub_category,brand,sale_price,market_price
4567,Beauty & Hygiene,Skin Care,Vlcc,171,190
4568,Beauty & Hygiene,Bath & Hand Wash,Lever Ayush,117,129
4569,Gourmet & World Food,Cooking & Baking Needs,Abbies,149,149
4570,Gourmet & World Food,Drinks & Beverages,Te-A-Me,160,160
4571,"Foodgrains, Oil & Masala",Rice & Rice Products,Tata Sampann,36.63,44
4572,"Eggs, Meat & Fish",Fish & Seafood,Big Sams,495,495
4573,Snacks & Branded Foods,Ready To Cook & Eat,Knorr,58.5,65
4574,Beauty & Hygiene,Oral Care,Colgate,297.5,350
4575,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,171.6,220
4576,Beauty & Hygiene,Bath & Hand Wash,Godrej Protekt,221,260
4577,Cleaning & Household,Fresheners & Repellents,Ambi pur,279,279
4578,Snacks & Branded Foods,Frozen Veggies & Snacks,Safal,80,80
4579,Gourmet & World Food,Dairy & Cheese,Papacream,450,450
4580,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,239,298.75
4581,"Kitchen, Garden & Pets",Kitchen Accessories,Ganesh,450,450
4582,"Kitchen, Garden & Pets",Pet Food & Accessories,Captain Zack,360,360
4583,Baby Care,Baby Bath & Hygiene,Chicco,249,249
4584,Beverages,Energy & Soft Drinks,Pepsi,90,90
4585,"Kitchen, Garden & Pets",Crockery & Cutlery,Roxx,290,290
4586,Snacks & Branded Foods,Snacks & Namkeen,ACT II,50,50
4587,Beauty & Hygiene,Oral Care,Colgate,599.25,799
4588,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,865.75,1170
4589,Snacks & Branded Foods,Breakfast Cereals,Soulfull,499,499
4590,Gourmet & World Food,Oils & Vinegar,Pantai,375,375
4591,Snacks & Branded Foods,Snacks & Namkeen,Lays,10,10
4592,Beauty & Hygiene,Bath & Hand Wash,Palmolive,89,99
4593,Gourmet & World Food,Drinks & Beverages,Mogu Mogu,60,60
4594,Cleaning & Household,"Disposables, Garbage Bag",Soft Touch,30.4,32
4595,"Bakery, Cakes & Dairy",Dairy,Nandini,450,450
4596,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,25,42
4597,Snacks & Branded Foods,Chocolates & Candies,Amul,140,150
4598,Beauty & Hygiene,Men's Grooming,Gillette,1200,1200
4599,"Kitchen, Garden & Pets",Storage & Accessories,Milton,329,395
4600,Beauty & Hygiene,Feminine Hygiene,Comfy Snug Fit,28,35
4601,Beverages,Energy & Soft Drinks,Kingfisher,202.5,270
4602,Cleaning & Household,All Purpose Cleaners,ATOMIC,359.1,399
4603,Beverages,Fruit Juices & Drinks,Gulabs,300,300
4604,Baby Care,Diapers & Wipes,Huggies,1371.59,1499
4605,Beauty & Hygiene,Bath & Hand Wash,Godrej Protekt,288.12,297
4606,Gourmet & World Food,Cereals & Breakfast,Graminway,120,120
4607,Beauty & Hygiene,Skin Care,YVES ROCHER,750,750
4608,Gourmet & World Food,Chocolates & Biscuits,Chiko,249,249
4609,"Bakery, Cakes & Dairy",Bakery Snacks,The Baker's Dozen,109,109
4610,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Zorabian,165,165
4611,Snacks & Branded Foods,Frozen Veggies & Snacks,GOELD,67.5,135
4612,"Kitchen, Garden & Pets",Crockery & Cutlery,Tedemi,279,399
4613,Beauty & Hygiene,Bath & Hand Wash,Santoor,372.96,465
4614,Baby Care,Baby Accessories,Mee Mee,899,899
4615,Snacks & Branded Foods,Frozen Veggies & Snacks,McCain,120,120
4616,Cleaning & Household,All Purpose Cleaners,Florsafe +,189,189
4617,Gourmet & World Food,"Sauces, Spreads & Dips",Jus Amazin,399,450
4618,Snacks & Branded Foods,Breakfast Cereals,Bagrrys,320,320
4619,Gourmet & World Food,Chocolates & Biscuits,Mars,134.99,149
4620,Beauty & Hygiene,Skin Care,Moti's,50,50
4621,Snacks & Branded Foods,Snacks & Namkeen,Peppy,50,100
4622,Beauty & Hygiene,Skin Care,Kaya Clinic,665,950
4623,"Foodgrains, Oil & Masala",Dry Fruits,FabBox,110,110
4624,Beauty & Hygiene,Men's Grooming,Supermax,104.3,149
4625,"Kitchen, Garden & Pets",Cookware & Non Stick,Vinod,1799,2630
4626,"Foodgrains, Oil & Masala",Masalas & Spices,Roopak,140,140
4627,"Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,199,299
4628,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,66.5,70
4629,"Bakery, Cakes & Dairy",Dairy,Cadbury Oreo,239,255
4630,Gourmet & World Food,"Sauces, Spreads & Dips",Sprig,269.1,299
4631,Snacks & Branded Foods,Indian Mithai,Sangam Sweets,320,320
4632,Cleaning & Household,Detergents & Dishwash,Ariel ,549.12,704
4633,Beauty & Hygiene,Feminine Hygiene,Veet,89.1,99
4634,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,139,175
4635,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,399,495
4636,"Kitchen, Garden & Pets",Pet Food & Accessories,Pedigree,175,175
4637,Beverages,Coffee,Nescafe ,150,150
4638,Cleaning & Household,"Disposables, Garbage Bag",BB Home,349,420
4639,Gourmet & World Food,Drinks & Beverages,Ala Fresh,10,10
4640,Beauty & Hygiene,Fragrances & Deos,Layerr,175.5,195
4641,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Sugar free,42,42
4642,Cleaning & Household,Stationery,Rorito,25,25
4643,Beauty & Hygiene,Fragrances & Deos,Nivea,181.3,185
4644,Beverages,Coffee,Tata Coffee,49.2,60
4645,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,142.5,150
4646,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Delight Nuts,349,349
4647,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,40,50
4648,Beauty & Hygiene,Bath & Hand Wash,Medimix,30,30
4649,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,399,498
4650,Beauty & Hygiene,Oral Care,Colgate,58,58
4651,Snacks & Branded Foods,Chocolates & Candies,Fabelle,76,80
4652,Beauty & Hygiene,Fragrances & Deos,Jaguar,2520,3600
4653,Cleaning & Household,"Mops, Brushes & Scrubs",Rise N Shine,69,119
4654,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Top Ramen ,48.35,68
4655,Beauty & Hygiene,Feminine Hygiene,Whisper ,105,105
4656,"Kitchen, Garden & Pets",Appliances & Electricals,Eveready,179,280
4657,Beauty & Hygiene,Fragrances & Deos,Active,475,500
4658,Snacks & Branded Foods,Ready To Cook & Eat,Fazlani Foods,150,150
4659,Snacks & Branded Foods,Biscuits & Cookies,Parle,9,10
4660,"Bakery, Cakes & Dairy",Dairy,Amul,80,85
4661,Beauty & Hygiene,Skin Care,Lakme,161.5,190
4662,Beauty & Hygiene,Feminine Hygiene,STAYFREE,101,115
4663,Beauty & Hygiene,Hair Care,Aloe Veda,265.5,295
4664,Snacks & Branded Foods,Chocolates & Candies,Amul,25,25
4665,"Foodgrains, Oil & Masala",Dals & Pulses,Safe Harvest,75.46,77
4666,Beauty & Hygiene,Men's Grooming,Rexona,114.75,135
4667,Beauty & Hygiene,Skin Care,Joy,136.5,195
4668,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,99,159
4669,"Kitchen, Garden & Pets",Kitchen Accessories,KINGSTA,179,229
4670,"Kitchen, Garden & Pets",Storage & Accessories,All Time,149,360
4671,Cleaning & Household,All Purpose Cleaners,Bloo,399,399
4672,Gourmet & World Food,"Sauces, Spreads & Dips",Tai Hua,247.5,275
4673,Beauty & Hygiene,Hair Care,Loreal Paris,65,65
4674,Snacks & Branded Foods,Frozen Veggies & Snacks,Amul Happy Treats,29.7,33
4675,Beauty & Hygiene,Skin Care,Loreal Paris,88.39,120
4676,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,95,95
4677,"Foodgrains, Oil & Masala",Masalas & Spices,JK,38,38
4678,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",MeraKisan,49,49
4679,"Kitchen, Garden & Pets",Storage & Accessories,Nayasa,119,145
4680,Gourmet & World Food,Drinks & Beverages,Te-A-Me,285,285
4681,Gourmet & World Food,"Pasta, Soup & Noodles",Voila,450,450
4682,Baby Care,Diapers & Wipes,Huggies,704.55,770
4683,Beauty & Hygiene,Health & Medicine,Dabur,142,142
4684,Beauty & Hygiene,Bath & Hand Wash,Nivea Men,597,597
4685,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,129,159
4686,Beauty & Hygiene,Skin Care,Nyassa,250,250
4687,Beauty & Hygiene,Bath & Hand Wash,Himalaya,145.73,180
4688,Beauty & Hygiene,Fragrances & Deos,Dkny,3500,3500
4689,Gourmet & World Food,Drinks & Beverages,Colombian Brew Coffee,125,125
4690,Gourmet & World Food,Cooking & Baking Needs,On1y,99,99
4691,Cleaning & Household,Pooja Needs,SBE,129,250
4692,"Kitchen, Garden & Pets",Kitchen Accessories,BB Home,99,190
4693,Beauty & Hygiene,Men's Grooming,Himalaya Men,80,80
4694,Beauty & Hygiene,Oral Care,Colgate,60,60
4695,Cleaning & Household,All Purpose Cleaners,Floroma,32.5,65
4696,Fruits & Vegetables,Fresh Fruits,Fresho,22.77,33.75
4697,Beauty & Hygiene,Feminine Hygiene,Bella,250,250
4698,Fruits & Vegetables,Fresh Fruits,Fresho,169,211.25
4699,Fruits & Vegetables,Fresh Fruits,Fresho,29,36.25
4700,Gourmet & World Food,Chocolates & Biscuits,Tiffany,50,50
4701,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,81,90
4702,Cleaning & Household,Stationery,Navneet Youva,62,65
4703,Beauty & Hygiene,Health & Medicine,Amante,145,145
4704,Beauty & Hygiene,Skin Care,Aroma Magic ,490,700
4705,"Eggs, Meat & Fish",Fish & Seafood,Buffet ,260,260
4706,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Desi,70,70
4707,Cleaning & Household,Fresheners & Repellents,Wonder Fresh ,90,90
4708,"Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,260,260
4709,Beauty & Hygiene,Men's Grooming,Bombay Shaving Company,116.1,129
4710,Beauty & Hygiene,Skin Care,QRAA,281,375
4711,Gourmet & World Food,Chocolates & Biscuits,Nutro,85,85
4712,Snacks & Branded Foods,Snacks & Namkeen,RiteBite Max Protein,40,40
4713,"Bakery, Cakes & Dairy",Non Dairy,Epigamia ,300,300
4714,"Kitchen, Garden & Pets",Crockery & Cutlery,Raja,199,199
4715,"Kitchen, Garden & Pets",Storage & Accessories,Laplast,119,149
4716,"Foodgrains, Oil & Masala",Rice & Rice Products,Safe Harvest,353,455
4717,Cleaning & Household,Detergents & Dishwash,Rin,44.1,48
4718,Cleaning & Household,All Purpose Cleaners,Abzorb-It,203,203
4719,"Eggs, Meat & Fish",Fish & Seafood,Britte ,160,160
4720,Gourmet & World Food,Oils & Vinegar,Olitalia,695,695
4721,Beauty & Hygiene,Health & Medicine,Puma,499,499
4722,Beauty & Hygiene,Skin Care,Miss Claire,122.5,175
4723,Snacks & Branded Foods,Ready To Cook & Eat,MOM,45,45
4724,Beverages,Tea,Octavius,275,275
4725,Beauty & Hygiene,Skin Care,The Face Shop,2199,2199
4726,Baby Care,Diapers & Wipes,Huggies,1401.87,2199
4727,Beauty & Hygiene,Men's Grooming,QRAA,240,240
4728,"Kitchen, Garden & Pets",Storage & Accessories,Nayasa,345,345
4729,Beauty & Hygiene,Men's Grooming,Tommy Hilfiger,2240,2800
4730,"Kitchen, Garden & Pets",Storage & Accessories,Saaj,149,149
4731,Beauty & Hygiene,Skin Care,Fizzy Fern,463.25,545
4732,Beauty & Hygiene,Health & Medicine,Dabur,250,250
4733,Cleaning & Household,Fresheners & Repellents,Good knight,129.36,150
4734,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,275,379
4735,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,229,379
4736,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,220,220
4737,Cleaning & Household,Stationery,Kaadoo,150,199
4738,Cleaning & Household,Pooja Needs,DP,249,365
4739,"Kitchen, Garden & Pets",Pet Food & Accessories,Himalaya Pet Care,220,220
4740,Beauty & Hygiene,Fragrances & Deos,Nivea Men,149.25,199
4741,Fruits & Vegetables,Fresh Vegetables,Fresho,11,23.75
4742,Beauty & Hygiene,Skin Care,INATUR ,420,600
4743,Beauty & Hygiene,Skin Care,StBotanica,899,899
4744,Beverages,Fruit Juices & Drinks,Real,171,220
4745,Beauty & Hygiene,Bath & Hand Wash,Fiama,55,55
4746,Snacks & Branded Foods,Ready To Cook & Eat,Dabur,55.8,62
4747,Beverages,Tea,Tata Tea Kanan Devan,272.7,303
4748,Beauty & Hygiene,Hair Care,The Moms Co,429,429
4749,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,66.5,70
4750,Beauty & Hygiene,Skin Care,Organic Harvest,89.25,105
4751,Beauty & Hygiene,Hair Care,Vegetal,540,540
4752,Beauty & Hygiene,Hair Care,Jiva Ayurveda,170,170
4753,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",bb Popular,145,145
4754,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,375,375
4755,Beauty & Hygiene,Fragrances & Deos,Axe,277.5,530
4756,Beauty & Hygiene,Bath & Hand Wash,Fizzy Fern,505.75,595
4757,"Kitchen, Garden & Pets",Storage & Accessories,Milton,379,500
4758,Snacks & Branded Foods,Snacks & Namkeen,Haldirams ,60,60
4759,"Kitchen, Garden & Pets",Steel Utensils,BB Home,179,299
4760,"Eggs, Meat & Fish",Fish & Seafood,Fresho,185,249
4761,Gourmet & World Food,Dairy & Cheese,Fresho Signature,284.4,316
4762,Gourmet & World Food,Cooking & Baking Needs,Entree,71.25,75
4763,Beauty & Hygiene,Men's Grooming,Kamasutra,175,250
4764,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,125,250
4765,"Kitchen, Garden & Pets",Storage & Accessories,Mastercook,79,130
4766,Cleaning & Household,Pooja Needs,Liberty,54,60
4767,Gourmet & World Food,Cooking & Baking Needs,Graminway,320,320
4768,Beauty & Hygiene,Men's Grooming,LetsShave,569.05,599
4769,Beauty & Hygiene,Men's Grooming,Gillette,78.4,80
4770,Beauty & Hygiene,Oral Care,Himalaya,81,90
4771,Cleaning & Household,Stationery,Ravi Agencies,98,100
4772,Snacks & Branded Foods,Chocolates & Candies,RiteBite Max Protein,360,360
4773,Beauty & Hygiene,Skin Care,Himalaya,105,140
4774,Snacks & Branded Foods,Ready To Cook & Eat,Weikfield,65,70
4775,Snacks & Branded Foods,Ready To Cook & Eat,Tasty Nibbles,110,110
4776,Beauty & Hygiene,Skin Care,RawNature,181.35,279
4777,Gourmet & World Food,Chocolates & Biscuits,Coco Cado,50,50
4778,Beauty & Hygiene,Skin Care,Kaya Clinic,855,950
4779,Beauty & Hygiene,Hair Care,TRESemme,1328,1660
4780,Gourmet & World Food,"Sauces, Spreads & Dips",La Vieja Fabrica,340,340
4781,Beauty & Hygiene,Fragrances & Deos,Police,2073.6,3600
4782,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,370,370
4783,"Kitchen, Garden & Pets",Gardening,Natures Plus,190,190
4784,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Sampriti,564,564
4785,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pringles,260,260
4786,Baby Care,Diapers & Wipes,Pampers ,552.21,699
4787,Snacks & Branded Foods,Breakfast Cereals,Soulfull,525,525
4788,Snacks & Branded Foods,Pickles & Chutney,Priya,90,90
4789,Snacks & Branded Foods,Pickles & Chutney,MTR,130,130
4790,"Bakery, Cakes & Dairy",Cakes & Pastries,The Baker's Dozen,139,139
4791,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,269,299
4792,"Kitchen, Garden & Pets",Storage & Accessories,DP,279,499
4793,Cleaning & Household,"Disposables, Garbage Bag",Selpak,300,300
4794,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,150,150
4795,Beauty & Hygiene,Skin Care,Banjara's,200,200
4796,"Eggs, Meat & Fish",Fish & Seafood,Fresho,1249,1249
4797,Gourmet & World Food,"Sauces, Spreads & Dips",bb Combo,876.3,1594
4798,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,305,305
4799,Snacks & Branded Foods,Snacks & Namkeen,ACT II,20,20
4800,Cleaning & Household,Pooja Needs,Shalimar,54,60
4801,"Kitchen, Garden & Pets",Steel Utensils,Anjali,699,1175
4802,Cleaning & Household,"Mops, Brushes & Scrubs",Magix,80,80
4803,Beauty & Hygiene,Men's Grooming,USTRAA,450,450
4804,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,486,486
4805,Gourmet & World Food,Dairy & Cheese,Nectar Valley,265,265
4806,Beauty & Hygiene,Skin Care,BIOTIQUE,221.25,295
4807,"Bakery, Cakes & Dairy",Ice Creams & Desserts,Amul,225,225
4808,Cleaning & Household,Stationery,Evo bond,110,110
4809,Beverages,Tea,Teamonk,450,750
4810,Gourmet & World Food,Chocolates & Biscuits,Munchys,185,185
4811,Gourmet & World Food,Oils & Vinegar,Harin,700,700
4812,Gourmet & World Food,Drinks & Beverages,Tang,349,349
4813,"Bakery, Cakes & Dairy",Cakes & Pastries,BHealthy,149,149
4814,"Kitchen, Garden & Pets",Cookware & Non Stick,UCOOK,1499,2499
4815,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,270,270
4816,Beauty & Hygiene,Skin Care,Khadi Meghdoot ,175,175
4817,"Foodgrains, Oil & Masala",Masalas & Spices,Badshah,37,37
4818,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,180,180
4819,Beauty & Hygiene,Hair Care,Nihar,139.5,155
4820,"Kitchen, Garden & Pets",Storage & Accessories,Saura,69,75
4821,"Kitchen, Garden & Pets",Storage & Accessories,DP,279,409
4822,"Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,410,410
4823,Beauty & Hygiene,Bath & Hand Wash,Lever Ayush,129,129
4824,"Kitchen, Garden & Pets",Crockery & Cutlery,Cello,299,345
4825,Beauty & Hygiene,Hair Care,Loreal Paris,467.5,550
4826,Beauty & Hygiene,Bath & Hand Wash,Nivea,54,54
4827,Beauty & Hygiene,Skin Care,Aroma Magic ,300,400
4828,Beauty & Hygiene,Skin Care,Fuschia,225,250
4829,Fruits & Vegetables,Fresh Fruits,Fresho,26,32.5
4830,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Pillsbury,197.2,290
4831,Beauty & Hygiene,Bath & Hand Wash,Nike,299,299
4832,Beauty & Hygiene,Fragrances & Deos,Rasasi,284.05,299
4833,Gourmet & World Food,Drinks & Beverages,Sancha,350,350
4834,Gourmet & World Food,Cooking & Baking Needs,Kokos Natural,199,199
4835,"Bakery, Cakes & Dairy",Breads & Buns,Britannia,25,25
4836,"Kitchen, Garden & Pets",Crockery & Cutlery,JCPL,159,214
4837,"Kitchen, Garden & Pets",Crockery & Cutlery,Borosil,589,675
4838,Gourmet & World Food,Drinks & Beverages,Chicnutrix,1584,1980
4839,Baby Care,Baby Bath & Hygiene,The Moms Co,393,393
4840,Gourmet & World Food,Oils & Vinegar,Rro,825,825
4841,Beauty & Hygiene,Skin Care,Nutrinorm,199,199
4842,"Foodgrains, Oil & Masala",Masalas & Spices,Ravi,32,32
4843,Beauty & Hygiene,Fragrances & Deos,Armaf,475,500
4844,Beauty & Hygiene,Health & Medicine,Godrej Protekt,130,160
4845,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,90,90
4846,Beauty & Hygiene,Fragrances & Deos,X-MEN,105,210
4847,Gourmet & World Food,Chocolates & Biscuits,Gone mad,42.5,50
4848,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Desi,70,70
4849,Beauty & Hygiene,Men's Grooming,Set Wet Studio X,249,249
4850,Beverages,Tea,Teamonk,280,400
4851,Cleaning & Household,Car & Shoe Care,Kiwi,48,48
4852,Gourmet & World Food,Drinks & Beverages,Nescafe ,999,999
4853,Gourmet & World Food,Dairy & Cheese,Urban Platter,237.5,250
4854,Cleaning & Household,Stationery,DP,124,199
4855,Cleaning & Household,Stationery,Post-It,250,250
4856,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",bb Royal,77,109
4857,Gourmet & World Food,Tinned & Processed Food,Figaro,199,199
4858,"Foodgrains, Oil & Masala",Masalas & Spices,Safe Harvest,76.23,99
4859,Beauty & Hygiene,Skin Care,Kaya Clinic,416,640
4860,Snacks & Branded Foods,Ready To Cook & Eat,Gits,99,110
4861,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,204,240
4862,"Bakery, Cakes & Dairy",Dairy,Nandini,77,77
4863,Beauty & Hygiene,Skin Care,Nivea Men,258.71,398
4864,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Sunshine Farm,195,195
4865,Beauty & Hygiene,Hair Care,TRESemme,562.5,750
4866,Beauty & Hygiene,Skin Care,The Face Shop,100,100
4867,Cleaning & Household,Stationery,Hm International,160,199
4868,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,243,270
4869,Beauty & Hygiene,Skin Care,Lever Ayush,84,105
4870,Gourmet & World Food,Drinks & Beverages,Sunsweet,675,675
4871,Snacks & Branded Foods,Biscuits & Cookies,Bisk Farm,60,60
4872,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,340,340
4873,Beauty & Hygiene,Health & Medicine,ORGANIC INDIA,205,205
4874,Gourmet & World Food,Chocolates & Biscuits,Gourmets Delite ,45,45
4875,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,1199,1799
4876,Cleaning & Household,All Purpose Cleaners,Smac,250,250
4877,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599
4878,Beauty & Hygiene,Health & Medicine,Prozo Plus,359,499
4879,Beauty & Hygiene,Men's Grooming,Nivea Men,116,160
4880,Beauty & Hygiene,Skin Care,Nutrinorm,399,399
4881,Beauty & Hygiene,Skin Care,Vaadi,61.2,68
4882,Baby Care,Baby Accessories,Pigeon Baby,279,279
4883,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,67,67
4884,Beauty & Hygiene,Skin Care,Aroma Treasures,445.5,495
4885,Beauty & Hygiene,Hair Care,Nyle,47,47
4886,Beverages,"Health Drink, Supplement",Boost,234,247
4887,Beauty & Hygiene,Men's Grooming,FAIR AND HANDSOME,121.15,170
4888,"Kitchen, Garden & Pets",Storage & Accessories,Ratan,99,99
4889,"Kitchen, Garden & Pets",Storage & Accessories,All Time,349,425
4890,Gourmet & World Food,Tinned & Processed Food,Olicoop,240,240
4891,Snacks & Branded Foods,Ready To Cook & Eat,Fazlani Foods,70,70
4892,Cleaning & Household,"Mops, Brushes & Scrubs",Good Home,30,30
4893,Beauty & Hygiene,Skin Care,Joy,86.25,115
4894,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",4700BC,35.1,39
4895,Gourmet & World Food,Dairy & Cheese,MOOZ,200,200
4896,Cleaning & Household,Stationery,Faber castell,172,175
4897,Snacks & Branded Foods,Ready To Cook & Eat,MTR,26.8,40
4898,Cleaning & Household,Bins & Bathroom Ware,Princeware,99,146
4899,Gourmet & World Food,Cooking & Baking Needs,Harveys,53.1,59
4900,Gourmet & World Food,Chocolates & Biscuits,Gastone Lago,349,349
4901,Beauty & Hygiene,Skin Care,Krack,81,90
4902,Cleaning & Household,Bins & Bathroom Ware,Polyset,389,689
4903,"Foodgrains, Oil & Masala",Masalas & Spices,Safe Harvest,73.87,89
4904,Fruits & Vegetables,Fresh Fruits,Fresho,79,98.75
4905,Beauty & Hygiene,Bath & Hand Wash,Panache,159.2,199
4906,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,264.65,335
4907,Gourmet & World Food,"Pasta, Soup & Noodles",Agnesi,250,250
4908,Cleaning & Household,Stationery,Sterling,499,499
4909,Beauty & Hygiene,Hair Care,Dabur Vatika,211.65,249
4910,Gourmet & World Food,Drinks & Beverages,Sancha,450,450
4911,Beauty & Hygiene,Bath & Hand Wash,BB Home,159,235
4912,Beauty & Hygiene,Hair Care,Nova,418.6,1495
4913,"Kitchen, Garden & Pets",Gardening,Natures Plus,320,320
4914,"Kitchen, Garden & Pets",Crockery & Cutlery,Servewell,230,230
4915,Beauty & Hygiene,Skin Care,Khadi Natural,135,135
4916,Beverages,Tea,Eco Valley ,148.75,175
4917,"Foodgrains, Oil & Masala",Organic Staples,Natureland Organics,110,110
4918,Gourmet & World Food,Drinks & Beverages,Again,50,50
4919,Gourmet & World Food,Chocolates & Biscuits,Cocoland,80,80
4920,Gourmet & World Food,Drinks & Beverages,TGL Co.,194.35,299
4921,Gourmet & World Food,Chocolates & Biscuits,Cadbury,350,350
4922,Gourmet & World Food,Cooking & Baking Needs,Nectar Valley,275,275
4923,"Kitchen, Garden & Pets",Crockery & Cutlery,Roxx,134,134
4924,Beauty & Hygiene,Men's Grooming,Beardo,230,250
4925,Gourmet & World Food,Cooking & Baking Needs,Purix,294.5,310
4926,Beauty & Hygiene,Hair Care,LOreal Professionnel,665,665
4927,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Bon Appetit,152,162
4928,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,545,545
4929,Gourmet & World Food,Drinks & Beverages,Sleepy Owl,280,400
4930,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Chizzpa,175,175
4931,Beauty & Hygiene,Hair Care,Schwarzkopf,325,325
4932,Baby Care,Baby Bath & Hygiene,Quick Dry,185,185
4933,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",4700BC,68,80
4934,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,95,95
4935,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Safe Harvest,47.53,49
4936,Beauty & Hygiene,Skin Care,StBotanica,423,445
4937,Fruits & Vegetables,Fresh Vegetables,Fresho,27,33.75
4938,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,175,175
4939,Beverages,Water,Bindu,17,20
4940,Gourmet & World Food,"Sauces, Spreads & Dips",Disano,329,500
4941,Baby Care,Baby Bath & Hygiene,Himalaya Baby,175,175
4942,Gourmet & World Food,Drinks & Beverages,Newby,361,361
4943,"Foodgrains, Oil & Masala",Organic Staples,Nectar Valley,210,210
4944,Snacks & Branded Foods,Ready To Cook & Eat,Tata Sampann,70,70
4945,Gourmet & World Food,Cereals & Breakfast,General Mills,899,899
4946,Beauty & Hygiene,Fragrances & Deos,Ajmal,623.22,799
4947,Cleaning & Household,Bins & Bathroom Ware,Swastik,129,169
4948,Beauty & Hygiene,Hair Care,Mediker,34,34
4949,Beauty & Hygiene,Skin Care,Lakme,188,235
4950,Snacks & Branded Foods,Breakfast Cereals,Soulfull,99,99
4951,Gourmet & World Food,Cooking & Baking Needs,The Spice Club,71,71
4952,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Weikfield,25,25
4953,"Foodgrains, Oil & Masala",Masalas & Spices,Organic Nation,70,70
4954,Snacks & Branded Foods,Ready To Cook & Eat,Kohinoor,99,99
4955,Snacks & Branded Foods,Pickles & Chutney,Nirapara,48,48
4956,Beauty & Hygiene,Skin Care,Himalaya,374.25,499
4957,"Kitchen, Garden & Pets",Crockery & Cutlery,Treo,709,1010
4958,Beauty & Hygiene,Skin Care,Just Herbs,562.5,625
4959,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Palmpure,142,170
4960,"Kitchen, Garden & Pets",Storage & Accessories,Treo,179,230
4961,Cleaning & Household,"Disposables, Garbage Bag",Home Mate,215,215
4962,"Kitchen, Garden & Pets",Storage & Accessories,DP,179,329
4963,"Foodgrains, Oil & Masala",Dry Fruits,bb Popular,922,1600
